792	1121
0	125	792	50	0:14
0	190	792	67	0:31
0	257	792	73	0:47
0	330	792	70	1:03
0	400	792	90	1:18
0	490	792	70	1:30
0	560	792	65	1:42
0	625	792	85	1:56
0	190	792	67	2:04
0	257	792	73	2:21
0	330	792	70	2:37
0	400	792	90	2:45
0	625	792	85	2:48
0	710	792	80	2:59
0	790	792	78	3:13
0	865	792	90	3:29
0	952	792	60	3:37
0	790	792	78	3:45
0	865	792	90	3:53
0	952	792	60	4:07
