707	2394
0 	205	707	100	0:21
0	410	707	100	0:38
0	620	707	110	0:51
0	866	707	100	0:59
0	410	707	100	1:05
0	620	707	110	1:19
0	866	707	100	1:31
0	1085	707	90	1:45
0	1270	707	100	1:59
0	1480	707	60	2:13
0	1643	707	80	2:23
0	410	707	100	2:32
0	620	707	110	2:44
0	866	707	100	2:56
0	1085	707	90	3:09
0	1270	707	100	3:18
0	1643	707	80	3:23
0	1820	707	80	3:34
0	2005	707	100	3:51
0	2210	707	70	4:01
